Timestamp,AlertTitle,Category,MitreTechniques,EntityType,EvidenceRole,DeviceName,OSFamily,OSVersion,IpAddress,AccountName,ThreatFamily,SuspicionLevel,LastVerdict,CountryCode,IncidentGrade,Hour,DayOfWeek
2024-06-10 01:58:48+00:00,72,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,118684,Unknown,Unknown,Unknown,242,BenignPositive,1,0
2024-06-09 03:13:44+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,37,453297,Unknown,Unknown,Unknown,1,TruePositive,3,6
2024-06-07 07:49:37+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,1927,453297,Unknown,Unknown,Unknown,8,FalsePositive,7,4
2024-06-11 20:05:59+00:00,788,Exfiltration,Unknown,Machine,Impacted,1123,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,20,1
2024-06-10 13:36:49+00:00,2,CommandAndControl,Unknown,Ip,Related,153085,5,66,13349,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,13,0
2024-06-04 19:03:13+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,438485,Unknown,Suspicious,Suspicious,242,BenignPositive,19,1
2024-06-08 00:48:43+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,45686,Unknown,Unknown,Unknown,242,TruePositive,0,5
2024-06-14 13:22:34+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,90200,Unknown,Suspicious,Suspicious,242,BenignPositive,13,4
2024-06-12 13:31:50+00:00,213,Exfiltration,Unknown,Machine,Impacted,18005,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,13,2
2024-06-11 03:19:44+00:00,1012,Discovery,Unknown,Machine,Impacted,66774,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,3,1
2024-06-09 06:09:11+00:00,40,CredentialAccess,T1003;T1012;T1552.002,Machine,Impacted,5472,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,6,6
2024-06-13 21:22:22+00:00,23,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,21,3
2024-06-04 17:55:18+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,260,453297,Unknown,Unknown,Unknown,9,TruePositive,17,1
2024-06-04 12:54:54+00:00,1072,Ransomware,Unknown,Machine,Impacted,151895,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,1
2024-06-05 18:27:22+00:00,5585,Exfiltration,Unknown,Ip,Related,153085,5,66,923,453297,Unknown,Unknown,Unknown,242,FalsePositive,18,2
2024-06-03 23:13:24+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,282,453297,Unknown,Unknown,Unknown,0,TruePositive,23,0
2024-06-04 15:12:06+00:00,169,Exfiltration,Unknown,Ip,Related,153085,5,66,8,453297,Unknown,Unknown,Unknown,242,BenignPositive,15,1
2024-06-13 23:19:29+00:00,15,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,110903,Unknown,Unknown,Unknown,242,FalsePositive,23,3
2024-06-12 19:34:49+00:00,769,InitialAccess,T1078,User,Impacted,153085,5,66,360606,25401,Unknown,Unknown,Unknown,242,BenignPositive,19,2
2024-06-12 12:25:19+00:00,1160,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,87725,Unknown,Unknown,Unknown,242,BenignPositive,12,2
2024-06-04 15:12:47+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,15,1
2024-06-04 19:17:40+00:00,160,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,106348,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,1
2024-06-09 05:12:19+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,37,453297,Unknown,Unknown,Unknown,1,TruePositive,5,6
2024-05-25 21:25:03+00:00,7,InitialAccess,T1133,Machine,Impacted,202,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,21,5
2024-06-10 19:47:26+00:00,347,Discovery,T1047;T1082;T1083;T1497.001,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,19,0
2024-06-10 11:18:43+00:00,312,LateralMovement,T1534,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,TruePositive,11,0
2024-06-04 13:44:17+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,13,1
2024-06-13 05:03:26+00:00,4,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,45,Unknown,Suspicious,Suspicious,242,TruePositive,5,3
2024-06-01 21:54:46+00:00,1412,Impact,Unknown,Ip,Related,153085,5,66,141,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,5
2024-06-10 15:50:11+00:00,2,CommandAndControl,Unknown,Machine,Impacted,8426,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,15,0
2024-06-08 14:14:22+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,14,5
2024-06-06 12:52:11+00:00,33023,Persistence,T1060,User,Impacted,153085,5,66,360606,413085,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-06-06 19:54:16+00:00,14,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,3
2024-06-04 15:38:23+00:00,18979,Exfiltration,Unknown,Ip,Related,153085,5,66,8,453297,Unknown,Unknown,Unknown,242,BenignPositive,15,1
2024-06-04 12:44:53+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,12,1
2024-06-15 04:56:19+00:00,72,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,696,453297,Unknown,Unknown,Unknown,242,BenignPositive,4,5
2024-05-22 19:03:07+00:00,83,LateralMovement,T1021,Ip,Related,153085,5,66,54056,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,2
2024-06-12 10:37:05+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,10,2
2024-06-06 20:32:50+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,48348,453297,Unknown,Unknown,Unknown,0,FalsePositive,20,3
2024-06-05 05:30:34+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,User,Impacted,153085,5,66,360606,3381,Unknown,Unknown,Unknown,242,TruePositive,5,2
2024-06-03 22:02:53+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,22,0
2024-06-04 17:40:05+00:00,8,InitialAccess,T1566.001,Mailbox,Impacted,153085,5,66,360606,38587,Unknown,Unknown,Malicious,242,TruePositive,17,1
2024-06-12 18:41:33+00:00,1,InitialAccess,T1566.002,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Suspicious,242,TruePositive,18,2
2024-06-04 12:49:43+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,12,1
2024-06-06 18:32:54+00:00,17,InitialAccess,Unknown,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,3
2024-05-23 12:18:07+00:00,7,InitialAccess,T1133,Machine,Impacted,383,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-06-16 01:26:45+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,258862,Unknown,Unknown,Unknown,242,TruePositive,1,6
2024-05-20 15:13:17+00:00,105,Exfiltration,T1030,Ip,Related,153085,5,66,199676,453297,Unknown,Unknown,Unknown,242,TruePositive,15,0
2024-06-07 23:55:41+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,23,4
2024-06-05 11:23:45+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,78756,Unknown,Suspicious,Suspicious,242,BenignPositive,11,2
2024-06-13 15:14:54+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,183659,453297,Unknown,Unknown,Unknown,6,FalsePositive,15,3
2024-06-07 02:58:05+00:00,1016,SuspiciousActivity,Unknown,Machine,Impacted,55409,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,2,4
2024-06-13 09:23:58+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,9,3
2024-06-03 16:36:25+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,146,453297,Unknown,Unknown,Unknown,3,TruePositive,16,0
2024-06-03 15:39:44+00:00,85350,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,27966,Unknown,Unknown,Unknown,242,TruePositive,15,0
2024-06-14 17:23:46+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,17,4
2024-06-08 06:42:30+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,71165,453297,Unknown,Unknown,Unknown,14,TruePositive,6,5
2024-06-03 23:15:45+00:00,24,CredentialAccess,T1110;T1078,User,Impacted,153085,5,66,360606,102803,Unknown,Unknown,Unknown,242,BenignPositive,23,0
2024-06-05 20:39:43+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,2626,Unknown,Unknown,Unknown,242,TruePositive,20,2
2024-06-06 17:24:30+00:00,5,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,17,3
2024-06-10 23:56:52+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,1834,453297,Unknown,Unknown,Unknown,34,TruePositive,23,0
2024-06-13 14:35:45+00:00,214,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,14,3
2024-06-03 22:34:09+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,333,Unknown,Unknown,Unknown,242,TruePositive,22,0
2024-06-13 22:33:12+00:00,165,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,22,3
2024-06-16 21:10:33+00:00,1,InitialAccess,T1566.002,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Suspicious,242,TruePositive,21,6
2024-06-11 18:02:57+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,18,1
2024-06-09 21:57:36+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,32998,453297,Unknown,Suspicious,Suspicious,242,TruePositive,21,6
2024-05-26 22:12:49+00:00,10,Impact,Unknown,Ip,Related,153085,5,66,7647,453297,Unknown,Unknown,Unknown,242,FalsePositive,22,6
2024-06-03 11:40:20+00:00,18,Discovery,T1087;T1087.002,Machine,Related,132073,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,11,0
2024-06-03 16:08:20+00:00,8811,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,16,0
2024-06-05 06:53:02+00:00,115,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,6,2
2024-06-15 05:55:14+00:00,5,InitialAccess,T1566,Mailbox,Impacted,153085,5,66,360606,1,Unknown,Unknown,Unknown,242,FalsePositive,5,5
2024-06-04 18:59:01+00:00,7199,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,18,1
2024-06-03 16:43:25+00:00,801,Discovery,T1135;T1559,Ip,Related,153085,5,66,44907,453297,Unknown,Suspicious,Suspicious,242,TruePositive,16,0
2024-06-10 20:07:09+00:00,61,InitialAccess,T1190,Machine,Impacted,1784,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,20,0
2024-06-07 06:01:06+00:00,9,InitialAccess,T1566,User,Impacted,153085,5,66,360606,6,Unknown,Unknown,Unknown,242,BenignPositive,6,4
2024-06-09 13:40:55+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,14555,Unknown,Unknown,Unknown,242,BenignPositive,13,6
2024-06-13 20:34:43+00:00,114,UnwantedSoftware,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,20,3
2024-06-04 07:04:21+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,238720,453297,Unknown,Unknown,Unknown,77,TruePositive,7,1
2024-05-27 09:40:46+00:00,470,Impact,Unknown,Ip,Related,153085,5,66,1001,453297,Unknown,Unknown,Unknown,242,BenignPositive,9,0
2024-06-09 20:20:18+00:00,11094,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,20,6
2024-06-13 00:50:11+00:00,8,InitialAccess,T1566.001,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,0,3
2024-05-31 00:39:42+00:00,2804,CredentialAccess,T1110,Ip,Related,153085,5,66,217457,453297,Unknown,Unknown,Unknown,242,TruePositive,0,4
2024-06-13 21:04:38+00:00,202,SuspiciousActivity,Unknown,AzureResource,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,3
2024-06-03 10:28:10+00:00,28,Malware,T1027;T1027.002;T1027.005;T1105;T1204.002,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,10,0
2024-06-06 21:24:03+00:00,3510,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,21,3
2024-06-06 22:51:36+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,309,453297,Unknown,Unknown,Unknown,3,TruePositive,22,3
2024-06-07 14:56:26+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,14,4
2024-06-04 04:40:40+00:00,68,CredentialAccess,T1110;T1110.001;T1110.003,User,Impacted,153085,5,66,360606,18499,Unknown,Unknown,Unknown,242,BenignPositive,4,1
2024-06-11 14:52:49+00:00,796,SuspiciousActivity,Unknown,Machine,Impacted,8437,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,1
2024-05-21 18:42:16+00:00,180,Impact,Unknown,Ip,Related,153085,5,66,560,453297,Unknown,Unknown,Unknown,242,TruePositive,18,1
2024-06-04 14:34:12+00:00,19941,Exfiltration,Unknown,Machine,Impacted,24425,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,1
2024-06-12 07:14:16+00:00,9,InitialAccess,T1566,User,Impacted,153085,5,66,360606,310567,Unknown,Unknown,Unknown,242,BenignPositive,7,2
2024-06-02 17:11:22+00:00,158,Impact,Unknown,Ip,Related,153085,5,66,50588,453297,Unknown,Unknown,Unknown,242,BenignPositive,17,6
2024-06-10 13:50:59+00:00,5,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Suspicious,242,TruePositive,13,0
2024-05-24 18:39:03+00:00,668,CommandAndControl,T1568;T1008,Ip,Related,153085,5,66,138521,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,4
2024-06-12 23:19:01+00:00,895,LateralMovement,Unknown,GenericEntity,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,2
2024-06-11 20:21:45+00:00,9,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,20,1
2024-06-06 00:09:10+00:00,421,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,4971,Unknown,Unknown,Unknown,242,FalsePositive,0,3
2024-06-04 03:40:43+00:00,147,Impact,Unknown,Ip,Related,153085,5,66,13166,453297,Unknown,Unknown,Unknown,242,FalsePositive,3,1
2024-06-12 17:08:49+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,185912,453297,Unknown,Unknown,Unknown,0,FalsePositive,17,2
2024-06-10 23:38:09+00:00,14772,Exfiltration,Unknown,Ip,Related,153085,5,66,13373,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,0
2024-06-03 05:16:16+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,5,0
2024-06-03 03:16:44+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,Ip,Related,153085,5,66,22,453297,Unknown,Unknown,Unknown,4,TruePositive,3,0
2024-06-11 09:41:28+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,13,Unknown,Unknown,Unknown,242,TruePositive,9,1
2024-06-12 23:24:58+00:00,9,InitialAccess,T1566,Mailbox,Impacted,153085,5,66,360606,147970,Unknown,Unknown,Unknown,242,BenignPositive,23,2
2024-06-10 02:38:01+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,1448,Unknown,Unknown,Unknown,242,TruePositive,2,0
2024-06-05 15:53:51+00:00,6693,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,15,2
2024-06-15 05:29:20+00:00,11,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,5,5
2024-06-03 10:12:22+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,81,453297,Unknown,Unknown,Unknown,2,TruePositive,10,0
2024-06-12 05:51:51+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,162829,Unknown,Unknown,Malicious,242,BenignPositive,5,2
2024-06-04 10:31:41+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,10,1
2024-06-07 07:18:31+00:00,334,Malware,Unknown,File,Related,153085,5,66,360606,453297,CustomEnterpriseBlock,Suspicious,Malicious,242,BenignPositive,7,4
2024-06-16 18:54:50+00:00,15,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,18,6
2024-06-07 22:29:23+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,22,4
2024-06-11 10:26:21+00:00,2,CommandAndControl,Unknown,Machine,Impacted,2545,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,10,1
2024-06-12 07:57:39+00:00,33,Persistence,T1078;T1098,Ip,Related,153085,5,66,15611,453297,Unknown,Unknown,Unknown,242,BenignPositive,7,2
2024-06-12 23:56:09+00:00,11,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,2
2024-06-11 11:55:31+00:00,22,InitialAccess,Unknown,Mailbox,Impacted,153085,5,66,360606,35654,Unknown,Unknown,Unknown,242,BenignPositive,11,1
2024-06-06 10:31:16+00:00,22,InitialAccess,Unknown,Mailbox,Impacted,153085,5,66,360606,20324,Unknown,Unknown,Unknown,242,BenignPositive,10,3
2024-06-08 18:51:56+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,18,5
2024-06-06 05:16:26+00:00,4,SuspiciousActivity,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,5,3
2024-06-05 12:34:17+00:00,258,SuspiciousActivity,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,2
2024-06-14 17:33:39+00:00,272,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,257127,453297,Unknown,Unknown,Unknown,242,FalsePositive,17,4
2024-06-10 12:27:04+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,12,0
2024-06-11 07:04:44+00:00,2738,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,338557,Unknown,Unknown,Unknown,242,FalsePositive,7,1
2024-06-14 15:09:53+00:00,2,CommandAndControl,Unknown,Machine,Impacted,69441,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,15,4
2024-06-10 15:05:06+00:00,361,Exfiltration,T1537;T1567,Machine,Impacted,646,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,15,0
2024-06-10 10:52:09+00:00,2,CommandAndControl,Unknown,Machine,Impacted,32589,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,10,0
2024-06-08 06:53:24+00:00,31,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,52,Unknown,Unknown,Unknown,242,BenignPositive,6,5
2024-06-11 22:02:45+00:00,18,Discovery,T1087;T1087.002,User,Impacted,153085,5,66,360606,292431,Unknown,Unknown,Unknown,242,FalsePositive,22,1
2024-06-14 01:46:02+00:00,29,CommandAndControl,T1046;T1071;T1210,Ip,Related,153085,5,66,143435,453297,Unknown,Unknown,Unknown,242,FalsePositive,1,4
2024-06-10 23:12:08+00:00,39,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,41256,453297,Unknown,Unknown,Unknown,242,TruePositive,23,0
2024-06-04 10:56:46+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,17,453297,Unknown,Unknown,Unknown,0,TruePositive,10,1
2024-06-11 22:24:56+00:00,39,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,962,453297,Unknown,Unknown,Unknown,242,TruePositive,22,1
2024-06-09 10:20:18+00:00,76,Persistence,T1078;T1098,User,Impacted,153085,5,66,360606,167859,Unknown,Unknown,Unknown,242,BenignPositive,10,6
2024-06-12 13:56:09+00:00,34218,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,5533,Unknown,Unknown,Unknown,242,BenignPositive,13,2
2024-06-12 20:57:21+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,20,2
2024-06-11 21:04:53+00:00,30,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,37135,Unknown,Unknown,Unknown,242,TruePositive,21,1
2024-06-07 19:46:03+00:00,19176,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,4
2024-06-10 19:51:41+00:00,45,Execution,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,0
2024-06-06 09:43:16+00:00,19,InitialAccess,T1566,Mailbox,Impacted,153085,5,66,360606,60917,Unknown,Unknown,Unknown,242,FalsePositive,9,3
2024-06-04 00:21:59+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,1703,Unknown,Unknown,Unknown,242,TruePositive,0,1
2024-06-06 11:14:12+00:00,16,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,11,3
2024-06-06 13:15:53+00:00,3701,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,13,3
2024-06-06 12:59:05+00:00,651,InitialAccess,T1566;T1193;T1566.001,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-06-05 01:45:59+00:00,34,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,1,2
2024-06-04 23:26:02+00:00,94,InitialAccess,T1190;T1133,Ip,Related,153085,5,66,5552,453297,Unknown,Unknown,Unknown,242,FalsePositive,23,1
2024-06-13 07:08:34+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,7,3
2024-06-10 16:44:40+00:00,7724,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,436928,Unknown,Unknown,Unknown,242,FalsePositive,16,0
2024-06-06 17:52:00+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,17,3
2024-06-14 17:43:18+00:00,5,InitialAccess,T1566,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,17,4
2024-06-03 11:08:52+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,59116,Unknown,Unknown,Unknown,242,BenignPositive,11,0
2024-06-06 14:28:14+00:00,25399,Exfiltration,Unknown,Ip,Related,153085,5,66,8,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,3
2024-06-03 05:54:30+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,5,0
2024-06-04 12:43:57+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,926,Unknown,Unknown,Unknown,242,TruePositive,12,1
2024-06-09 11:01:54+00:00,6,InitialAccess,Unknown,Ip,Related,153085,5,66,7,453297,Unknown,Unknown,Unknown,4,TruePositive,11,6
2024-06-08 22:36:24+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,22,5
2024-06-10 23:06:51+00:00,378,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,257122,Unknown,Suspicious,Suspicious,242,BenignPositive,23,0
2024-06-06 23:15:52+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,23,3
2024-06-10 16:28:04+00:00,70374,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,16,0
2024-06-06 09:43:29+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,77128,Unknown,Suspicious,Suspicious,242,BenignPositive,9,3
2024-06-03 10:57:36+00:00,1678,Collection,T1213,User,Impacted,153085,5,66,360606,213078,Unknown,Unknown,Unknown,242,BenignPositive,10,0
2024-06-06 23:50:07+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,23,3
2024-06-15 16:32:49+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,16,5
2024-06-01 19:41:31+00:00,336,Impact,Unknown,Ip,Related,153085,5,66,28775,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,5
2024-06-11 18:46:28+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,18,1
2024-06-08 21:13:28+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,48067,Unknown,Unknown,Malicious,242,TruePositive,21,5
2024-06-08 14:06:17+00:00,116,Impact,T1485,Ip,Related,153085,5,66,26,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,5
